"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Jul 12 01:16:30 GMT 2024","Fri Jul 12 01:16:30 GMT 2024","1","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","FAQ page",""
"skipped","Fri Jul 12 01:16:30 GMT 2024","Fri Jul 12 01:16:30 GMT 2024","0","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","Sign Out",""
"skipped","Fri Jul 12 01:16:30 GMT 2024","Fri Jul 12 01:16:30 GMT 2024","0","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","Create Order",""
"failed","Fri Jul 12 01:16:30 GMT 2024","Fri Jul 12 01:16:30 GMT 2024","269","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","Login",""
