"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Jun 28 01:15:35 GMT 2024","Fri Jun 28 01:15:35 GMT 2024","0","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","Sign Out",""
"skipped","Fri Jun 28 01:15:35 GMT 2024","Fri Jun 28 01:15:35 GMT 2024","0","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","Create Order",""
"skipped","Fri Jun 28 01:15:35 GMT 2024","Fri Jun 28 01:15:35 GMT 2024","0","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","FAQ page",""
"failed","Fri Jun 28 01:15:35 GMT 2024","Fri Jun 28 01:15:35 GMT 2024","265","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","Login",""
