"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Jul 29 01:20:09 GMT 2024","Mon Jul 29 01:20:09 GMT 2024","0","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","FAQ page",""
"skipped","Mon Jul 29 01:20:09 GMT 2024","Mon Jul 29 01:20:09 GMT 2024","0","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","Sign Out",""
"failed","Mon Jul 29 01:20:09 GMT 2024","Mon Jul 29 01:20:09 GMT 2024","275","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","Login",""
"skipped","Mon Jul 29 01:20:09 GMT 2024","Mon Jul 29 01:20:09 GMT 2024","0","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","Create Order",""
