"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Jul 03 01:15:55 GMT 2024","Wed Jul 03 01:15:55 GMT 2024","0","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","FAQ page",""
"skipped","Wed Jul 03 01:15:55 GMT 2024","Wed Jul 03 01:15:55 GMT 2024","0","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","Create Order",""
"skipped","Wed Jul 03 01:15:55 GMT 2024","Wed Jul 03 01:15:55 GMT 2024","0","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","Sign Out",""
"failed","Wed Jul 03 01:15:55 GMT 2024","Wed Jul 03 01:15:55 GMT 2024","282","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","Login",""
