"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Aug 17 01:17:05 GMT 2024","Sat Aug 17 01:17:05 GMT 2024","265","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","Login",""
"skipped","Sat Aug 17 01:17:05 GMT 2024","Sat Aug 17 01:17:05 GMT 2024","0","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","Sign Out",""
"skipped","Sat Aug 17 01:17:05 GMT 2024","Sat Aug 17 01:17:05 GMT 2024","1","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","Create Order",""
"skipped","Sat Aug 17 01:17:05 GMT 2024","Sat Aug 17 01:17:05 GMT 2024","0","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","FAQ page",""
