"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Jul 10 01:17:32 GMT 2024","Wed Jul 10 01:17:32 GMT 2024","0","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","Sign Out",""
"failed","Wed Jul 10 01:17:31 GMT 2024","Wed Jul 10 01:17:32 GMT 2024","263","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","Login",""
"skipped","Wed Jul 10 01:17:32 GMT 2024","Wed Jul 10 01:17:32 GMT 2024","1","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","Create Order",""
"skipped","Wed Jul 10 01:17:32 GMT 2024","Wed Jul 10 01:17:32 GMT 2024","0","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","FAQ page",""
