"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Jul 15 01:19:27 GMT 2024","Mon Jul 15 01:19:27 GMT 2024","0","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","Sign Out",""
"skipped","Mon Jul 15 01:19:27 GMT 2024","Mon Jul 15 01:19:27 GMT 2024","0","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","Create Order",""
"skipped","Mon Jul 15 01:19:27 GMT 2024","Mon Jul 15 01:19:27 GMT 2024","0","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","FAQ page",""
"failed","Mon Jul 15 01:19:27 GMT 2024","Mon Jul 15 01:19:27 GMT 2024","266","chromium","featureFiles/smokeTests.feature.spec.js","Smoke Tests","","","Login",""
